,Entinostat,Mocetinostat,Romidepsin,Tacedinaline,Tucidinostat,Domatinostat,Pracinostat,Quisinostat,Vorinostat,AR-42,Belinostat,Citarinostat,Fimepinostat,Ricolinostat,Panobinostat,Givinostat,Tasquinimod,Nexturastat A,ACY738,Tubastatin A,Trichostatin-A,PCI-34051,ACY775,Selisistat,SRT2104,AZD-6482,AZD-8186,Copanlisib,Dactolisib,BGT-226,Buparlisib,Alpelisib,Idelalisib,Apitolisib,GSK-1059615,Omipalisib,GSK-2636771,PF-04691502,TG-100-115,Pilaralisib,Voxtalisib,AZD-8055,Onatasertib,Everolimus,GDC-0349,Rapamycin,Temsirolimus,AZD-5438,SNS-032,Seliciclib,HMN-214,Alvocidib,Ribociclib,Rigosertib,Riviciclib,Palbociclib,PHA-793887,Milciclib,R-547,RGB-286638,Dinaciclib,Zotiraciclib,Cerdulatinib,Fostamatinib (Free Base),Fostamatinib,TAK-659,Abemaciclib,Brigatinib,Crizotinib,Dabrafenib,Dasatinib,Nintedanib,Sunitinib,Staurosporine,Tofacitinib,Decernotinib,Baricitinib,Binimetinib,Selumetinib,Ravoxertinib,Trametinib,Ulixertinib,AMG-900,MK-5108,MLN-8054,SNS-314,(+)-JQ-1,Bromosporine,Molibresib,Apabetalone,Geldanamycin,Tanespimycin,Paclitaxel,CHM-1,Nocodazole,Colchicine,GSK2879552,Iadademstat,Tranylcypromine,Pinometostat,Tazemetostat,Pemrametostat,Lirametostat,Onametostat,5-Azacytidine,Decitabine,5-Fluoro-2'-deoxycytidine,Gemcitabine,Methotrexate,Actinomycin D,5-Fluorouracil,Pemetrexed,Cisplatin,Carboplatin,Oxaliplatin,Ixazomib,MG-132,Carfilzomib,Bortezomib,PJ34,Olaparib,Talazoparib,Rucaparib,Niraparib,Veliparib,Thalidomide,VHL ligand 1,Nutlin-3,Serdemetan,VH298,Iberdomide,Lenalidomide,Pomalidomide,Doxorubicin,Cyclophosphamide,Vincristine,Prednisone,CHDI00465983,CHDI00390576,TMP195,TMP269,NFAT activation inhibitor III,Cyclosporin A,LMK235
PF-04691502,116.85023041213836,106.01869521361552,121.05580564673812,153.3791384745948,105.36769642498784,131.51607622629976,120.1167658794173,53.15482368995878,153.47907311959608,102.95811203390541,118.23682229296614,112.75241105864893,108.88143002735173,114.58828234127965,121.82060532380589,107.08599117503654,116.86452307842184,53.227887149894435,113.94686119991954,125.04267261637837,113.84229103771919,104.26922342874514,102.88904455482378,115.12362476771614,131.1556761086048,117.27227882642983,132.09333831926395,131.5595223522786,107.92273781616261,124.89853492031885,115.07014404356089,123.84976470880873,105.24605975056818,132.07994956092833,54.41729617711882,132.17560508336317,153.01126567523067,0.0,50.941486915878315,116.38138849763097,105.49861094120536,104.84441945310829,153.65127759356184,132.57461226035804,105.64434573655461,120.75317407915479,112.8589765056414,119.53317774419818,104.44117026740047,153.26510575409353,52.77689986727442,103.87575474810652,129.5913360904685,103.26949334904707,118.8890327448173,132.94190535182895,125.91696949521709,104.56558555721412,118.82098138152891,129.98866656282507,123.91560812740794,102.22927407999079,152.0628216540516,51.897373231738996,125.28660389637172,130.90248710799034,126.22945723572278,118.74983302932013,118.64022540478187,103.76012128888489,104.2030405448614,124.71843125694613,153.7310129218131,131.3952817726873,124.52772130036705,54.479990523962975,123.47332874046347,116.13285633412788,104.60305745313738,119.5752670409714,55.13543269189115,105.33860175962752,124.07083463131697,120.76180457226442,153.828882583466,155.0880379368716,55.74285569622647,153.7496847080272,125.62203670443522,153.5688221251478,155.01776262743104,125.7755095360703,59.15933287361608,125.63678003318034,105.55954109858838,115.26053590518708,103.36443865846931,116.59211778227522,50.363582987258184,131.83501590669,124.01155637911243,153.65804386274206,106.43699582232064,119.54006523837741,118.50708490795544,105.2598582021951,105.09507523430872,108.12422429759731,115.61624464809273,49.05781687139346,125.77334440698205,131.63367388759636,118.23196624900085,114.53241977773166,119.2082364133138,105.67041030123164,51.66362611465536,116.42956483835582,124.97630294182957,51.160800673293686,131.6367647785697,104.5842011703588,152.99469375568066,153.25590328071408,153.4333774928349,124.4852455861924,103.6396645954024,103.01556590996606,114.77955605215404,52.43439159566414,124.32516566143292,155.57497577510844,119.8775729224917,129.50619415018997,54.25848928514683,108.87822906434499,50.97186527496302,132.47189326269793,103.12884536775307,108.7592571511502,131.24895828116675,117.91429463308573,152.90393228322964,104.36656478333244
TG-100-115,115.39189404448352,104.25592300745076,119.35869889417889,152.17147162041528,103.29038901292598,130.64540059613822,118.29915196137402,52.21088451296359,152.57879090197895,101.32606868176623,116.41878889711171,111.68914313748971,107.32272922440447,113.2262338057927,120.74232643167514,105.22105758283698,115.7653288471375,49.80367531251296,112.90544008999414,123.1229891370525,112.37286358213302,102.47809090752335,101.37215260831162,114.02101251554102,130.58783602631152,116.55685580276801,131.54609792495316,130.64949608720553,106.38674490130411,123.53793547195201,114.13355923633898,122.46305585072102,103.47862749349986,130.9378764964179,54.40151845290764,131.5312181468732,151.97981489290967,50.941486915878315,0.0,114.88699465168881,103.72432537273114,103.3773848836253,152.43663004999357,131.84278656260082,103.88387996040244,119.13853171890594,111.30171092308514,117.5078862221323,102.48672409431884,151.950762443347,51.38902117440921,102.07313175654357,128.55903693332957,101.44061854018986,117.18962682241754,132.00731581565717,124.68476935228755,102.77483586020163,116.7636401414423,129.22423955588522,122.25440665407436,101.3624296171572,151.10431924894496,52.664321154625405,124.09604698534177,129.7107297172386,124.85522769936185,116.96367296325587,117.04612072436294,102.19558329287969,102.43108530293144,123.34212101285586,152.46529028916225,130.34017284556887,122.92432629057095,49.97957471925886,121.97405875216744,114.97341432293692,102.92096299115295,117.85703991041598,52.856549478008816,103.3191653311128,122.65809539125084,118.9373405133576,152.50618876539139,153.65030990311536,53.20534576321624,152.21775185216035,124.2097172189356,152.3694762669511,153.6198240231571,124.45505530646295,57.481074362079134,124.5036088484455,104.19432382098391,114.51753478282174,101.66371659820251,115.24307434157242,48.99862229007188,130.8408320171265,122.37871243988414,152.55214585549717,104.95429986455396,117.74138222564918,116.89897999683045,103.8794921420305,102.63567456360971,106.535190567783,114.76840353095486,50.57859297043254,124.24423402597058,130.60662210132006,116.30689668466576,113.68737533898062,117.49779512567564,103.41375245080033,50.9703913897282,115.27368698120817,123.26463283899494,48.98540979919166,130.73744926256217,103.3373644027856,152.0422664880533,151.97055319863713,152.1963175344941,123.2225824335717,101.81686264246251,100.93656662747773,113.59610866875684,49.379311800831225,122.99387527664794,154.22979732812806,118.18590707106954,128.7179562751789,55.146966186316284,107.67376461463564,49.40636187850604,131.3505326840502,101.47896883876606,107.16678197315788,130.19916638653854,115.8466293142022,151.96833004493672,102.55942841298237
Pilaralisib,70.04911729919894,115.45902589566931,135.32587091153505,140.66819750444245,115.00893105340977,152.81751912343148,134.4672045438694,116.40287966135605,142.0444568323569,134.01060614119675,132.1620995036075,61.79329000323741,118.54311404301717,67.09676819116132,81.02208744757169,116.85855504446631,72.82241083214187,115.31741068478246,63.87341072822855,140.0107737319863,64.98197220241295,135.54949206126528,134.1867202400885,72.94987015057218,153.42056575869904,71.03689287471464,154.02954087375696,152.52926105174106,118.3269512937812,139.86210762192934,67.39521330997614,138.99324029825442,114.94946025950252,153.1087081271306,117.2476284897263,153.612079547388,140.62479526432378,116.38138849763097,114.88699465168882,0.0,136.11968450140253,135.91375324937977,141.46979031219684,154.8687220834305,114.68784830822254,134.3324922146726,123.27733665232837,132.88952771296294,114.23800743803936,140.35901583630147,116.74447861581496,135.11059494932294,150.83277576077916,133.76094945112737,133.24725490475342,154.4018175361628,140.8609089030628,113.76674301624976,132.5936987565924,151.0437104038167,139.02035510301934,133.59965847759847,139.89909779402518,115.44083992975528,140.0665581712198,152.60574033377642,140.52199645362177,132.49421052507202,132.27719400020018,134.90296359081987,134.97411204257867,140.06645706974206,141.91813543044466,153.29327793994258,139.86681916466435,115.5471108358682,138.6222498163935,72.05384664244802,135.36351057662438,133.26452387093693,116.14817619547425,114.58031620269911,139.24258084571684,134.36630031440572,141.31553132176978,142.7805123286457,116.5774471295661,141.5673159072102,140.61553939006615,141.76233452356823,142.1847561498524,141.23007710906478,117.11803983863457,140.5559131362652,115.45529593363848,71.5415145125992,134.06814260252992,68.38752843167148,114.85706260395058,154.20705597898848,139.51237245277062,140.82702841588818,115.73305534165488,133.18509924473813,132.48948527080998,136.46924737535497,113.91107122568349,118.20879524351304,67.28949336107705,115.16217776394866,140.98381669297626,152.99023344390932,131.89696660809966,68.28836784629613,133.1376873630057,115.14485378126281,115.2661496944514,69.25995112741218,139.3237765086609,114.59896463209799,152.5404415324374,135.98374459442638,141.08355689494422,140.3765903795022,140.72497554115668,139.80826215034702,135.1401402638682,134.2890061670113,63.39459380763993,114.83521769419418,139.70303407919064,143.87783322901925,134.60432515793548,151.09893487697445,117.62808667742864,139.54473358035995,114.96503634309751,154.30362322637353,134.34184080866646,118.46066826571489,152.28680751438637,131.896472295756,140.62310584868038,114.26691091444846
Voxtalisib,136.75678455176563,123.90012371631191,131.64004985774108,179.3732969705037,123.46774652097587,127.16348766424659,130.83461270796545,104.5511553177329,179.5875578431276,48.52502485253773,129.19139462881057,133.6275893438645,125.99316195753052,135.08923138761403,140.83583266121033,124.81862112308859,136.04674535542225,104.97333578570652,134.49503721370576,128.6337558784864,134.8847525606107,50.223069371776496,48.32889166215393,135.29577990816213,126.87252593827483,137.25877338642817,128.2243929489326,128.53335127757597,124.84942954850273,128.35418515439673,135.3462032262853,127.12126361377216,122.59998511752198,127.73612866791677,105.84793656593385,127.6561417094047,178.9520183377433,105.49861094120536,103.72432537273114,136.11968450140253,0.0,52.16445403133187,179.4978581602341,128.43816117036587,122.8840352889902,131.33239071607355,129.11826233461665,130.32430297015424,122.05002222897355,178.91520523161012,104.96068998794931,51.81433982747439,127.02697096915786,48.63932190861392,129.83253639920923,128.39414962862443,129.52863266961532,122.50509539300334,129.43573908533543,126.8609634339806,133.68374106729675,47.60241044992334,178.1723161530337,104.58930385860991,128.50332693656148,127.39000144052932,129.81356380656925,129.77199224145454,129.31699101001345,50.83579768993242,52.12463541782555,128.18893090100826,179.6383563189077,126.57793370473149,127.6241832553238,103.77982420194266,126.7208941784227,136.00497026126402,53.76860380317307,130.1480957815567,104.56461637223549,122.61984163391737,127.61125654728916,130.74776132957325,179.18050995367082,180.57547369453613,105.74616763310742,179.0821673905719,129.1189253085227,179.2803108599439,179.80391126800797,128.92683237150882,104.92585292970307,129.35921472831208,124.07745120759309,135.43878926535265,50.15402996166808,136.22355508166385,103.35361783906258,127.18017675089338,127.43798053990155,179.53070973428495,124.16214351765214,129.590907816377,129.4791326840069,53.19015626543141,122.95135833353355,125.47658006221681,135.81902466455796,103.85460994475488,129.06448071626866,127.38969430211787,128.90346627254462,134.84812646534132,129.9542267449272,123.27899637857959,103.76291546162877,136.58149563584035,128.07029753368394,103.7311092970889,127.98284721052678,51.511440555700766,179.22535152061886,179.12437411774386,179.09769759992645,127.81956180593835,50.70630578079117,51.312691611219215,134.6544662942867,103.29579682048399,127.93969893908857,180.1573526368494,130.43047020377327,126.06899441274084,105.3041904747252,57.331638155325095,103.03643137245032,127.89122403865738,49.05194675215926,125.15839054206373,127.0868549227503,128.99375732994147,179.1316122386741,122.57781907811192
AZD-8055,136.62752767814484,123.28438935022729,131.82027244584256,178.91884581282167,123.10479627692247,126.40643732739991,131.11461044336858,104.19329678961458,179.2322685321227,46.06524242602537,129.29704428662308,133.29078423547583,125.24070862613975,134.96941715868093,140.71299197751372,124.4313523375095,135.68271700120752,104.35397090097308,134.29683956065855,128.78317526782797,134.77857854490742,49.98161183501479,47.01546996976055,135.02168606027598,126.63863997239994,137.085928474103,127.411271326897,127.96453390805998,124.70721484937665,128.26358037067484,135.44004382068857,127.17590560837468,122.0905745955466,126.95317804013783,105.23873880057013,127.53221464493829,178.7687621376474,104.84441945310829,103.3773848836253,135.91375324937977,52.16445403133187,0.0,179.1293514893159,128.08073344188298,122.21277173625019,131.369528207242,128.68976754931063,130.17098312530985,121.33999964970684,178.78173913109126,104.47531858645424,49.42687746445949,126.44489601534629,48.99179810177867,129.9219830392899,127.91008891360313,129.64792496823105,121.96146596854135,129.47670624698733,126.44943073409718,133.6201455990592,48.5819332154503,177.84467512136547,104.10414022268233,128.82363434464102,126.73552221656693,129.86929795599346,130.03281444548102,129.41543356722266,51.06777754474638,50.539701789432605,128.15637344170585,179.64842914351084,126.28533814217944,127.9432185412133,103.12435000761887,126.97861334353885,135.80351765476158,52.21992499305283,130.28738665277257,103.96107139455779,122.14964782641206,127.7732378329075,130.96697541681147,178.74997778763375,180.34083040008062,105.2364720095539,178.76571643284734,129.26994332526715,179.10450144698135,179.70580203902475,129.16308258879576,104.53807090589409,129.31139584602252,123.69699098540724,135.40045400779587,48.97039345580313,136.18799215967704,103.20543215691585,127.14778359432432,127.64516512277577,179.2265295846526,123.86171408733314,129.92606515281014,129.41080529940587,53.26416920784979,122.20100878824464,125.38287462688393,135.6929670173059,103.40176223809888,129.30390231325163,126.54522764762257,129.0566771985693,134.49827154482455,129.9019014207912,122.69789419001644,102.86945594406713,136.4036752384027,128.01949030638872,103.50139393836724,127.0137334505553,52.519165415750514,178.93932319183264,178.75968515682558,178.77373970927434,127.98853031256476,49.135752193558396,49.85276346929273,134.56721658844305,102.85737705338691,128.12802875646807,180.19561355652093,130.76132543949635,125.80928129325893,104.82536212128186,58.03596009600583,102.78531826816621,127.39658511815142,47.759276626436865,124.71286889810197,127.10733678730362,129.0495264521727,178.61172787881537,121.93021987811758
Onatasertib,142.05360180751342,119.93842249870487,179.78270670889313,61.0114877792072,118.074491043749,186.3509579185818,178.647432591832,152.88143059899724,64.94278804375611,177.34178950406985,176.63917898535072,137.9903145723142,123.86321683627152,139.5841863491762,150.2086981621605,121.57533429994572,141.82455757473022,152.84386262121663,139.18328290836536,194.3024429165055,139.01069899181292,178.5783606463717,177.82318630350832,140.71971981084286,186.67218588969408,142.9114726760795,187.82372481020118,187.6057326059287,122.50940295401608,194.33582162375325,140.44792153386203,192.97404977584534,118.23974632511366,187.19361192600897,153.8961224798757,187.1632794008189,63.44269360015351,153.65127759356184,152.43663004999357,141.46979031219684,179.4978581602341,179.1293514893159,0.0,187.8773004722081,118.45520815669342,178.89028739167222,127.50311096850255,177.4597298739785,117.28942073030456,60.501321047455626,153.46660154798343,178.20137227812825,186.0783293335829,177.57245232420468,177.6373188656708,187.59755015495347,195.13735994185143,117.85590672699345,176.92337141237942,186.2439891422348,183.04003435623503,176.86548058348689,60.80803731581977,153.33794574273992,194.27026276845513,186.63922661094188,195.2356329185318,177.4638304322593,176.94894802988117,178.44792185780065,178.45770483334599,193.90442188492383,65.77720933792094,186.6266254316081,193.89611349178878,152.18916027070335,192.87877151520655,141.48496820657232,178.6424892378094,178.2624268912029,152.47727636222504,117.78467934557919,193.10568551013708,178.81098882695187,65.55627926035939,68.01182845899304,153.88257457335834,64.2682044643348,194.70811314697636,65.31041493065092,66.89176199365357,194.73740652546007,154.1970353435606,194.8696228253686,120.35622190994994,141.36318345031782,177.7084783551667,142.24392605743182,151.99864910910046,186.9076574813642,193.2120463637859,64.54613903093257,119.65385476160374,177.3710833598252,176.9755225524509,179.56337171840298,117.83976082631747,123.21215541630166,141.56534123997355,152.48304618805028,194.23805456903662,186.7698167655279,176.36760518282088,140.0975531594683,177.60062321293498,119.17315502417574,153.1612530349847,141.26335454804376,193.63804739792357,152.246366332969,186.4146278307023,178.8006613378172,64.55231061261236,61.10680073353447,63.90148120831938,193.6042880289715,178.56681192522757,177.70332104900916,139.1975615030882,151.82401864334625,193.63522930061774,68.46042409306997,179.01542808293166,185.16905890534116,154.0441782267006,182.0072552704797,152.07876484567802,187.60472122311853,177.72655542568467,123.3174431258918,186.85301967610766,176.44235999753946,63.65133639747142,118.06610760312891
Everolimus,155.3638776958223,145.08881562725009,163.3811289944754,187.65705004644366,145.36804630155396,53.857372967625835,163.1445956050814,132.04614135824355,188.17451175323114,127.02992808276854,162.0176875723444,152.7326700327669,147.45494716723437,154.19087608817844,159.67642608506708,146.37819719981113,154.66903079016885,132.00900266987463,153.55143890018078,165.90982243195398,153.50679515895285,127.36668870352388,126.68467244766815,154.81030655426525,56.662742818221815,155.47861318984195,58.39862835285223,66.71542191118967,147.18867124332354,165.473234414815,153.93959767396024,164.41450267008275,144.67334095255296,58.46621208960361,132.92654815267738,55.71482846064356,187.5391440441529,132.57461226035804,131.84278656260082,154.8687220834305,128.43816117036587,128.08073344188298,187.8773004722081,0.0,145.00324022020078,163.33448117885635,150.49877489044187,162.7441526715327,144.01455117508542,187.98075183419314,132.16813941883592,127.66437880762919,63.10834706322089,126.73900834281426,162.83752694306642,58.719363768774166,166.54012683133897,144.66939706971667,161.7954429177694,64.11812880711369,165.27765132464208,126.35614460057765,187.30840676015592,132.4234789625857,165.39159458823372,58.04068622951748,166.54982322395006,162.36109690543336,162.18733962012894,127.58856070515246,127.1922581975242,165.32353425288719,188.39504065527433,58.827726377317894,165.02801752099302,131.84279290281015,164.22617775233036,154.89637500119645,128.10643872657567,162.7518466778202,131.8930440318937,144.7193178579469,164.51114118525183,163.92005999461898,187.86521438638536,188.6777687893757,133.4776906319659,188.2881874060538,166.20598623777616,188.42404300604335,188.79231051369695,166.03007962129533,132.82337703026556,166.121378522548,145.81273580099176,154.14144707113107,127.11416144172298,155.49576581382945,131.28988632962313,58.64555443225376,164.7801819794578,188.5287186836795,146.02513076194455,162.86997509899217,161.8633694993987,128.42267267860015,144.5340994712599,147.35473176048586,155.13190950776126,131.67186729365116,165.94162574472986,56.44828173227474,161.8574506284705,154.07801351120668,162.73326068998318,145.55567531631294,131.82091672432375,155.26987015006645,165.0469405284732,131.62588029558344,54.94185595777132,128.397065255267,188.42593956478083,187.76419146190267,187.84487956084803,165.04392619512205,127.55132180499417,126.46807566837212,153.72296247552848,130.9712586646757,165.29007192349636,189.03157651555776,163.6054980783442,57.00257119852984,133.61308368546122,131.47948590593072,131.02729107135173,56.148678863263726,126.99138002187036,146.9971441261907,65.19895563493803,161.1087200227371,187.90044697172797,144.65806348775334
GDC-0349,116.22866271772499,58.24633886943818,126.83827992126253,118.16402315042522,53.35753755453603,143.4857299253213,126.04372137382323,105.05090398521591,118.55016346331318,120.7798206583329,123.41045831565238,111.40098821845088,63.5884627517077,113.15345542332429,122.53412066510992,59.70631282427207,115.64574441110933,104.92629615103702,112.6771272524346,135.66498635715723,112.75870431567007,121.87927440692505,121.27335659399324,113.91049747217197,143.66615293655175,116.3731189521485,144.57875520138438,144.64770017907736,61.96279566685203,135.43405078078956,114.01686579917394,133.7036121079995,56.856833073337235,144.43795568759649,106.32200274596623,144.37165185960004,117.96750742791677,105.64434573655461,103.88387996040244,114.68784830822254,122.88403528899019,122.21277173625019,118.45520815669342,145.00324022020078,0.0,126.02875032478413,68.74353611891125,124.13163992718094,52.894837079820974,117.35923175699278,105.67236393019357,121.62018769583585,142.85399735540483,120.84260697318278,124.58440560896051,145.2873912289204,136.7810136501031,52.729695573124495,123.61109570417314,143.29871410834122,130.5845621803579,120.41182356417372,115.94470843588601,104.9125508620765,135.4192377611309,143.49899343876353,136.97031918220617,124.12462530350446,123.69970989570588,121.86682641090333,121.97464552154516,134.88181566171386,118.94404481085473,143.23546971625902,134.83683681384824,104.32096070136278,133.6869794276832,114.60047863970242,122.11646405226975,124.73126100291717,104.28977622946225,54.98738143557028,134.02308068425285,125.33638859640827,118.96325499017027,120.05062301729689,105.85667983129248,118.67449566816134,135.86455266033065,119.12370930090316,119.58748708009793,136.3645967394841,105.50910424704381,135.88332365359793,56.6520226456076,114.4104847696982,120.90642496176673,115.53509178478507,103.59490513065526,143.80900049396016,134.39393636612874,118.13522986434451,57.9693736519181,124.26197325591593,123.55235873292692,122.82348858976242,52.894552536470684,63.723516492748686,114.70366720796652,104.05571109493147,135.90570326567533,143.82550076023531,123.07529761969556,113.62254274083722,124.38343583342659,55.1877901309354,104.86539102394669,115.16102555656553,134.84455949378463,103.7014546937025,143.4186199649148,122.10283591800146,119.03797288848615,117.5957183003998,117.1795622344076,134.7444699456582,121.91996472235802,120.8049215975422,113.20553526168018,103.37682064803383,134.4278209378461,120.31643086924353,125.53084740161738,142.3434950973353,105.9923615269193,125.61274130119905,103.58967485450371,144.49651006412088,121.04119825423992,62.299475571135794,143.98584410219172,123.14860830338934,117.49146386372331,53.31376322052778
Rapamycin,135.08538786534896,127.23520674651147,61.19364601271131,178.91515505029037,126.43771374750226,162.57071074075864,58.517597524903486,120.86696210657749,179.1475205122691,129.9804934440165,56.38683422306441,132.80667647925392,128.63360806576858,133.62763529762978,138.9372303030456,128.04680404243481,134.54692924366222,120.3763625995598,133.30032560267958,96.33149926176608,132.77887356826662,130.96987246687573,130.07000065085208,134.2499968445334,162.43315528078972,136.52812636137017,163.51690968893905,162.18764821664564,128.22292674617182,96.71343529567474,134.68255928812968,93.93958940605232,126.45211515532088,162.9508758623927,120.95077273349119,163.2205919923091,178.89785190655857,120.75317407915479,119.13853171890594,134.3324922146726,131.33239071607355,131.369528207242,178.89028739167222,163.33448117885635,126.02875032478414,0.0,131.3662851572726,57.50425733412895,125.77583711857119,178.65040283160016,120.148954882189,130.65980399724103,160.78177608910553,129.9381633407494,58.18473646671592,163.03806026877245,97.2175662551613,126.48037643830537,54.22229778779958,160.80310885367103,70.38061685145941,129.42576815130766,178.13204458687886,119.44215328655673,95.95464823723967,161.77900604142903,97.91150808024595,56.25449495773597,55.41767790260312,130.69021955813068,130.78098338444494,95.68673153258464,179.46122182998852,162.1035151612743,95.10055983236195,118.77986088683147,93.57390463805243,134.47017370025716,130.5182432417366,60.107164897507595,119.85266715951778,126.14672784551246,94.54027399939979,59.90392798792461,179.77201751173337,180.1832874297212,120.42827844835442,178.532796640631,96.45459678048476,179.37905665860055,179.63860369522482,97.16371271155697,119.4784941586807,97.20418560757173,126.85798447613057,134.2538155977172,130.3674775505726,135.28676416604156,119.03214505360953,162.43763661279027,94.17416696841744,179.02625943352794,127.62721115655485,58.30245368982339,55.89772618155377,131.69365188117624,125.84251348252477,128.04786749325564,133.38625964210485,119.76283549940575,96.47667601911992,162.75030630680666,52.714760481410366,133.6236541039495,56.42404117394991,126.18109318463634,119.78216123128233,135.85811121076685,95.59634580472976,118.88409317507343,162.472137232718,130.96028208003236,178.87469578845068,178.6349258288018,178.82153939447474,95.02630878249226,130.49279691343273,130.43823789594902,133.46701029043558,119.21614075709142,94.81098734279291,181.18908797849676,60.23293102999772,160.87802445078023,120.92146652056158,134.10494236481784,119.17107794313604,163.30154337242146,130.37881788996307,129.38814013453074,161.85869995867372,56.16037477604384,178.79695662028257,125.81688648139323
Temsirolimus,124.48836427783603,71.38945700483504,132.21396089277385,127.10271188011562,68.54384889754988,149.2091799106116,131.45882637549116,112.79761715466947,127.8447222448457,127.46398913261693,129.3255203382624,120.20194406695289,75.0369418988068,121.38041437292594,130.43252918233634,71.55593524521916,123.69961291732484,112.60808114087943,121.04448572728569,140.55858774078118,121.42327683908651,128.59879547109932,127.76359360997328,122.46018044573808,149.43168915316488,124.55044155696696,150.03114683597127,149.9226506955135,74.01775120335431,140.07897387603322,122.47419823317287,138.97395694154648,69.79049342418412,149.75054172787108,113.50400417123288,150.0795798519393,126.69588349235693,112.8589765056414,111.30171092308514,123.27733665232839,129.11826233461665,128.68976754931063,127.50311096850255,150.49877489044187,68.74353611891125,131.3662851572726,0.0,130.2091973208854,65.69054754528355,126.43509044303852,112.87816734420815,128.20850168458244,148.26976587745875,127.56924170266161,130.32426645750186,150.76903162822316,141.16768994862727,67.04558017916594,129.43464201078717,148.74512920442615,135.79070702441777,127.0619979151372,125.69116240307606,112.66029571747826,140.05930449113345,148.95846005411406,141.61547437956392,129.97579280336626,129.2451724633378,128.59781256535248,128.35644896873214,139.83110300118182,128.13537579929084,149.2062929366464,139.904138995023,111.68329194223773,138.67036195077495,122.885301496898,128.66124596298698,130.93659067143685,111.91948554611716,67.97183130553243,139.08351722904794,130.97211476276772,128.12375184452014,129.26096427390115,113.13341788900857,127.4410976311572,140.74083396859257,127.88246008951113,128.53168526264395,140.90084996275567,113.47311867957893,140.67710001110515,71.28542911998103,122.38972295456549,127.72179057750773,124.03476844395595,111.24503351853527,149.5660733112845,139.12847690891908,127.37991057646035,68.90325349979383,130.05882296474692,129.5544403886615,129.41338953704425,66.75350302623525,75.27562293982531,122.90630971125215,111.73523972687346,140.55210731224815,149.07064985959963,128.59807184963486,121.98039388868045,130.161264890436,69.26643314740652,112.0368007151955,123.14431401667092,139.71059643959768,111.32279165148516,149.04723344285682,128.63380426105573,127.72370805871053,126.54894972087928,126.60284862540699,139.44124667074408,128.1917086692379,127.44976437840465,121.54309087337533,111.11679102995605,139.30183510787234,129.61093994659578,131.2712385786612,147.8868587370634,113.5780128821769,131.89106988126437,111.25985915104052,150.18044906339665,127.72238823547633,74.36881984919388,149.34501182290992,128.78880189392203,126.8026407720935,67.03439759481088
AZD-5438,133.46016329789208,125.53901957422151,58.77875545297796,177.58057867553183,124.50089570829405,161.78766730765875,55.83321845154157,119.19547401164502,177.907216613265,128.64855322315475,54.553570093021015,131.1586625593707,127.59358607489243,131.66916635387966,137.25149230143654,126.68619011752884,132.65814890999548,118.76912715046824,131.4305292687641,95.29285360938398,131.09104776206615,129.7450552487436,128.82336753631563,132.39583910446368,161.49889713859542,134.5880962341741,162.80281935326929,161.5581910343194,126.68621192107611,95.50562581316281,132.70975649719725,93.23181204276734,124.9728645152627,162.07925945587553,119.60897107135038,162.58118798934692,177.39511694523577,119.53317774419818,117.5078862221323,132.88952771296294,130.32430297015424,130.17098312530985,177.4597298739785,162.7441526715327,124.13163992718094,57.50425733412895,130.2091973208854,0.0,124.07796490047862,176.9605709375817,118.46082498414533,129.22174055889994,159.94154936553497,128.5355538079711,50.88079736758159,162.2652332844351,96.37749201235731,125.12874339475113,52.09501007047794,159.86143410719998,67.41028734668849,128.2062612292226,176.57662022045994,118.05408953198896,94.97319261607464,160.87506053948425,96.63671878436152,51.87880735117404,52.41106811893753,129.50574428784049,129.02785416546644,93.9736938046485,178.0473523252043,161.1529048917247,94.16050471193529,117.16503720616082,92.76356458754755,132.8416910101177,129.5206169279912,57.54378608266212,118.47614978489074,124.67762575840665,93.2978127287042,56.89736645332025,178.2639663822023,178.84674169497947,119.20505232820892,177.03134914804932,95.56546523375646,177.87829555211977,178.15239657909297,96.2155134919023,118.45395629687327,95.78609539817822,125.54715965380633,132.60672918758752,129.2768072859857,133.72982450287105,117.69781486373412,161.85416071202994,93.41152315005804,177.4872101403575,126.33192655699682,55.21827464763314,53.19264666888387,130.34606895043783,124.62445462245181,126.8583267189207,131.81508661158463,118.10497358346908,95.43650564208625,161.9989912439921,50.03680170068519,131.84262682068518,55.4831815669557,124.6608997165549,118.29826009362053,134.20846203748775,94.43153033265634,117.26539523247122,161.69884553439258,129.76754809120405,177.46219224729634,177.25486539347855,177.36977790024815,94.01979683141532,129.43246592030607,129.00870088040392,131.80330486551753,117.62134556951109,94.15097588237154,179.61645307398737,56.88745893338057,160.00983618842204,119.28659621300521,132.76831542521373,117.74919467952984,162.59033297587445,128.8770272963985,127.7046947053364,161.12468398110636,52.61332295633275,177.30579399294902,124.21305102026697
